year,IPC2
1750,0.0
1751,0.0
1752,0.0
1753,0.0
1754,0.0
1755,0.0
1756,0.0
1757,0.0
1758,0.0
1759,0.0
1760,0.0
1761,0.0
1762,0.0
1763,0.0
1764,0.0
1765,0.0
1766,0.0
1767,0.0
1768,0.0
1769,0.0
1770,0.0
1771,0.0
1772,0.0
1773,0.0
1774,0.0
1775,0.0
1776,0.0
1777,0.0
1778,0.0
1779,0.0
1780,0.0
1781,0.0
1782,0.0
1783,0.0
1784,0.0
1785,0.0
1786,0.0
1787,0.0
1788,0.0
1789,0.0
1790,0.0
1791,0.0
1792,0.0
1793,0.0
1794,0.0
1795,0.0
1796,0.0
1797,0.0
1798,0.0
1799,0.0
1800,0.0
1801,0.0
1802,0.0
1803,0.0
1804,0.0
1805,0.0
1806,0.0
1807,0.0
1808,0.0
1809,0.0
1810,0.0
1811,0.0
1812,0.0
1813,0.0
1814,0.0
1815,0.0
1816,0.0
1817,0.0
1818,0.0
1819,0.0
1820,0.0
1821,0.0
1822,0.0
1823,0.0
1824,0.0
1825,0.0
1826,0.0
1827,0.0
1828,0.0
1829,0.0
1830,0.0
1831,0.0
1832,0.0
1833,0.0
1834,0.0
1835,0.0
1836,0.0
1837,0.0
1838,0.0
1839,0.0
1840,0.0
1841,0.0
1842,0.0
1843,0.0
1844,0.0
1845,0.0
1846,0.0
1847,0.0
1848,0.0
1849,0.0
1850,0.0
1851,0.0
1852,0.0
1853,0.0
1854,0.0
1855,0.0
1856,0.0
1857,0.0
1858,0.0
1859,0.0
1860,0.0
1861,0.0
1862,0.0
1863,0.0
1864,0.0
1865,0.0
1866,0.0
1867,0.0
1868,0.0
1869,0.0
1870,0.0
1871,0.0
1872,0.0
1873,0.0
1874,0.0
1875,0.0
1876,0.0
1877,0.0
1878,0.0
1879,0.0
1880,0.0
1881,0.0
1882,0.0
1883,0.0
1884,0.0
1885,0.0
1886,0.0
1887,0.0
1888,0.0
1889,0.0
1890,0.0
1891,0.0
1892,0.0
1893,0.0
1894,0.0
1895,0.0
1896,0.0
1897,0.0
1898,0.0
1899,0.0
1900,0.0
1901,0.0
1902,0.0
1903,0.0
1904,0.0
1905,0.0
1906,0.0
1907,0.0
1908,0.0
1909,0.0
1910,0.0
1911,0.0
1912,0.0
1913,0.0
1914,0.0
1915,0.0
1916,0.0
1917,0.0
1918,0.0
1919,0.0
1920,0.0
1921,0.0
1922,0.0
1923,0.0
1924,0.0
1925,0.0
1926,0.0
1927,0.0
1928,0.0
1929,0.0
1930,0.0
1931,0.0
1932,0.0
1933,0.0
1934,0.0
1935,0.0
1936,0.0
1937,0.0
1938,0.0
1939,0.0
1940,0.0
1941,1.6099999999999999e-10
1942,6.09e-10
1943,1.2899999999999999e-09
1944,2.17e-09
1945,3.17e-09
1946,4.2699999999999995e-09
1947,5.39e-09
1948,6.4999999999999995e-09
1949,7.54e-09
1950,8.47e-09
1951,9.32e-09
1952,1.02e-08
1953,1.1e-08
1954,1.1899999999999999e-08
1955,1.27e-08
1956,1.3600000000000001e-08
1957,1.44e-08
1958,1.5299999999999998e-08
1959,1.61e-08
1960,1.7e-08
1961,1.78e-08
1962,1.84e-08
1963,1.91e-08
1964,1.97e-08
1965,2.04e-08
1966,2.11e-08
1967,2.19e-08
1968,2.29e-08
1969,2.41e-08
1970,2.55e-08
1971,2.82e-08
1972,3.3000000000000004e-08
1973,3.94e-08
1974,4.72e-08
1975,5.6e-08
1976,6.54e-08
1977,7.509999999999999e-08
1978,8.459999999999999e-08
1979,9.37e-08
1980,1.02e-07
1981,1.1e-07
1982,1.2000000000000002e-07
1983,1.3e-07
1984,1.3999999999999998e-07
1985,1.5e-07
1986,1.5899999999999998e-07
1987,1.67e-07
1988,1.73e-07
1989,1.7699999999999998e-07
1990,1.7899999999999997e-07
1991,1.7899999999999997e-07
1992,1.7899999999999997e-07
1993,1.7899999999999997e-07
1994,1.7899999999999997e-07
1995,1.7899999999999997e-07
1996,1.7899999999999997e-07
1997,1.7899999999999997e-07
1998,1.7899999999999997e-07
1999,1.7899999999999997e-07
2000,1.7000000000000001e-07
2001,1.6e-07
2002,1.5e-07
2003,1.41e-07
2004,1.3200000000000002e-07
2005,1.24e-07
2006,1.16e-07
2007,1.0900000000000001e-07
2008,1.01e-07
2009,9.38e-08
2010,8.55e-08
2011,7.559999999999999e-08
2012,7.270000000000001e-08
2013,5.97e-08
2014,4.29e-08
2015,2.58e-08
2016,8.329999999999999e-09
2017,0.0
2018,0.0
2019,0.0
2020,0.0
2021,0.0
2022,0.0
2023,0.0
