year,IPC1,IPC2,IPC4,IPCMAG
1750,0.00575,0.0,0.000749,0.0034300000000000003
1751,0.0057599999999999995,0.0,0.000752,0.00344
1752,0.00578,0.0,0.000754,0.0034500000000000004
1753,0.0058,0.0,0.000757,0.00346
1754,0.0058200000000000005,0.0,0.00076,0.00348
1755,0.00583,0.0,0.000763,0.00349
1756,0.005849999999999999,0.0,0.0007650000000000001,0.0035
1757,0.00587,0.0,0.000768,0.0035099999999999997
1758,0.00588,0.0,0.000771,0.0035299999999999997
1759,0.005900000000000001,0.0,0.0007740000000000001,0.00354
1760,0.00592,0.0,0.000777,0.0035499999999999998
1761,0.00594,0.0,0.00078,0.00357
1762,0.00595,0.0,0.0007830000000000001,0.0035800000000000003
1763,0.00597,0.0,0.000786,0.00359
1764,0.0059900000000000005,0.0,0.000789,0.00361
1765,0.00601,0.0,0.0007920000000000001,0.00362
1766,0.006030000000000001,0.0,0.000795,0.00364
1767,0.00605,0.0,0.000798,0.00365
1768,0.006059999999999999,0.0,0.0008010000000000001,0.00366
1769,0.00608,0.0,0.000804,0.00368
1770,0.0060999999999999995,0.0,0.0008070000000000001,0.00369
1771,0.0061200000000000004,0.0,0.0008100000000000001,0.0037099999999999998
1772,0.00614,0.0,0.0008139999999999999,0.00372
1773,0.0061600000000000005,0.0,0.0008169999999999999,0.0037400000000000003
1774,0.00618,0.0,0.0008209999999999999,0.00375
1775,0.0062,0.0,0.000824,0.00377
1776,0.00622,0.0,0.0008269999999999999,0.00378
1777,0.00624,0.0,0.0008309999999999999,0.0038
1778,0.00626,0.0,0.000834,0.00382
1779,0.00628,0.0,0.000837,0.00383
1780,0.0063,0.0,0.000841,0.00385
1781,0.00632,0.0,0.0008449999999999999,0.0038599999999999997
1782,0.00634,0.0,0.000848,0.0038799999999999998
1783,0.00637,0.0,0.000852,0.0039
1784,0.00639,0.0,0.000856,0.00391
1785,0.00641,0.0,0.000859,0.00393
1786,0.00643,0.0,0.0008629999999999999,0.00395
1787,0.00645,0.0,0.000867,0.0039700000000000004
1788,0.0064800000000000005,0.0,0.000871,0.00398
1789,0.0065,0.0,0.000874,0.004
1790,0.00652,0.0,0.000878,0.004019999999999999
1791,0.00654,0.0,0.000882,0.00404
1792,0.00657,0.0,0.000887,0.004059999999999999
1793,0.0065899999999999995,0.0,0.000891,0.004070000000000001
1794,0.00661,0.0,0.0008950000000000001,0.00409
1795,0.00664,0.0,0.0008990000000000001,0.00411
1796,0.00666,0.0,0.000903,0.00413
1797,0.006679999999999999,0.0,0.000907,0.00415
1798,0.00671,0.0,0.000912,0.00417
1799,0.006730000000000001,0.0,0.000916,0.00419
1800,0.0067599999999999995,0.0,0.00092,0.00421
1801,0.0067800000000000004,0.0,0.000925,0.00423
1802,0.006809999999999999,0.0,0.000929,0.00425
1803,0.00683,0.0,0.000934,0.0042699999999999995
1804,0.006860000000000001,0.0,0.000939,0.00429
1805,0.006889999999999999,0.0,0.0009429999999999999,0.00431
1806,0.00691,0.0,0.000948,0.00434
1807,0.00694,0.0,0.000953,0.00436
1808,0.00696,0.0,0.000957,0.00438
1809,0.0069900000000000006,0.0,0.000962,0.0044
1810,0.00701,0.0,0.000967,0.00442
1811,0.00707,0.0,0.000976,0.0044599999999999996
1812,0.00713,0.0,0.000986,0.00451
1813,0.00719,0.0,0.000995,0.00455
1814,0.00725,0.0,0.001,0.0046
1815,0.00731,0.0,0.00101,0.00464
1816,0.00737,0.0,0.00102,0.00468
1817,0.00743,0.0,0.00103,0.004730000000000001
1818,0.00749,0.0,0.0010400000000000001,0.00477
1819,0.007549999999999999,0.0,0.0010500000000000002,0.00481
1820,0.0076,0.0,0.00106,0.004860000000000001
1821,0.00767,0.0,0.00107,0.00491
1822,0.00774,0.0,0.00108,0.00496
1823,0.007809999999999999,0.0,0.00109,0.00501
1824,0.00787,0.0,0.00111,0.005059999999999999
1825,0.007940000000000001,0.0,0.0011200000000000001,0.00511
1826,0.00801,0.0,0.00113,0.0051600000000000005
1827,0.00807,0.0,0.00114,0.00521
1828,0.008140000000000001,0.0,0.00115,0.00526
1829,0.008199999999999999,0.0,0.00116,0.00531
1830,0.00827,0.0,0.00117,0.00536
1831,0.00835,0.0,0.0011799999999999998,0.00542
1832,0.00842,0.0,0.0012,0.00547
1833,0.0085,0.0,0.00121,0.00553
1834,0.00857,0.0,0.00122,0.0055899999999999995
1835,0.00865,0.0,0.00124,0.0056500000000000005
1836,0.00873,0.0,0.00125,0.00571
1837,0.0088,0.0,0.00126,0.00577
1838,0.00888,0.0,0.00127,0.00583
1839,0.00895,0.0,0.0012900000000000001,0.00588
1840,0.00902,0.0,0.0013,0.00594
1841,0.00911,0.0,0.00131,0.00601
1842,0.0092,0.0,0.00133,0.00608
1843,0.00928,0.0,0.00134,0.00615
1844,0.00937,0.0,0.00136,0.00622
1845,0.009460000000000001,0.0,0.0013700000000000001,0.00628
1846,0.00954,0.0,0.00139,0.00635
1847,0.009630000000000001,0.0,0.0014,0.00642
1848,0.009710000000000002,0.0,0.0014199999999999998,0.00649
1849,0.009800000000000001,0.0,0.0014299999999999998,0.00656
1850,0.009890000000000001,0.0,0.00145,0.00662
1851,0.0101,0.0,0.00172,0.00785
1852,0.0103,0.0,0.00199,0.00908
1853,0.0105,0.0,0.00225,0.0103
1854,0.0107,0.0,0.00252,0.0115
1855,0.0109,0.0,0.00279,0.0128
1856,0.0111,0.0,0.0030600000000000002,0.014
1857,0.011300000000000001,0.0,0.00333,0.0152
1858,0.0115,0.0,0.0036,0.0165
1859,0.011699999999999999,0.0,0.00387,0.0177
1860,0.012,0.0,0.00413,0.0189
1861,0.012199999999999999,0.0,0.00439,0.0201
1862,0.0124,0.0,0.00466,0.0213
1863,0.0127,0.0,0.00492,0.0225
1864,0.0129,0.0,0.00518,0.0237
1865,0.0132,0.0,0.00544,0.0249
1866,0.0134,0.0,0.0057,0.0261
1867,0.013699999999999999,0.0,0.00596,0.0273
1868,0.014,0.0,0.00622,0.0285
1869,0.014199999999999999,0.0,0.0064800000000000005,0.0297
1870,0.0145,0.0,0.00674,0.030899999999999997
1871,0.0148,0.0,0.00741,0.0339
1872,0.015099999999999999,0.0,0.00807,0.036899999999999995
1873,0.0154,0.0,0.00873,0.0399
1874,0.0157,0.0,0.00939,0.0429
1875,0.016,0.0,0.01,0.046
1876,0.016300000000000002,0.0,0.0107,0.049
1877,0.0166,0.0,0.0114,0.052
1878,0.017,0.0,0.012,0.055
1879,0.0173,0.0,0.0127,0.058
1880,0.0176,0.0,0.013300000000000001,0.0611
1881,0.018,0.0,0.013699999999999999,0.0625
1882,0.0184,0.0,0.014,0.0638
1883,0.018699999999999998,0.0,0.0143,0.06520000000000001
1884,0.0192,1.43e-06,0.0146,0.06659999999999999
1885,0.019600000000000003,2.38e-06,0.0149,0.068
1886,0.02,3.09e-06,0.0152,0.0694
1887,0.020399999999999998,3.09e-06,0.0155,0.0708
1888,0.0209,5.23e-06,0.0158,0.0722
1889,0.0215,8.56e-06,0.0161,0.0736
1890,0.0224,1.93e-05,0.016399999999999998,0.075
1891,0.0228,1.93e-05,0.017,0.07790000000000001
1892,0.0238,3.11e-05,0.0177,0.0809
1893,0.028,0.00011700000000000001,0.0183,0.0838
1894,0.0303,0.000158,0.019,0.0868
1895,0.0334,0.000217,0.019600000000000003,0.0897
1896,0.0366,0.00027600000000000004,0.020300000000000002,0.0927
1897,0.0386,0.00031,0.0209,0.09570000000000001
1898,0.0427,0.00039200000000000004,0.0216,0.0986
1899,0.0417,0.000358,0.0222,0.102
1900,0.033,0.00015099999999999998,0.0229,0.105
1901,0.0381,0.000254,0.023600000000000003,0.108
1902,0.0442,0.000378,0.024399999999999998,0.112
1903,0.0504,0.000505,0.0252,0.115
1904,0.0538,0.000569,0.026,0.119
1905,0.0579,0.000651,0.0268,0.122
1906,0.0627,0.000744,0.0275,0.126
1907,0.06670000000000001,0.0008209999999999999,0.028300000000000002,0.13
1908,0.0684,0.000844,0.0291,0.133
1909,0.0747,0.000972,0.0299,0.137
1910,0.08109999999999999,0.0011,0.030699999999999998,0.14
1911,0.0798,0.00106,0.0314,0.144
1912,0.0833,0.00113,0.032100000000000004,0.147
1913,0.0883,0.00123,0.032799999999999996,0.15
1914,0.0875,0.0011899999999999999,0.033600000000000005,0.154
1915,0.0883,0.0012,0.0343,0.157
1916,0.0984,0.0014199999999999998,0.035,0.16
1917,0.103,0.00151,0.0358,0.164
1918,0.101,0.0014399999999999999,0.0365,0.167
1919,0.103,0.0015,0.037200000000000004,0.17
1920,0.111,0.0016699999999999998,0.037899999999999996,0.174
1921,0.111,0.00165,0.0389,0.178
1922,0.101,0.00141,0.039799999999999995,0.182
1923,0.115,0.00172,0.0407,0.186
1924,0.12,0.0018,0.0417,0.191
1925,0.124,0.00188,0.0426,0.195
1926,0.129,0.00197,0.0435,0.199
